number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
16,3,1,1876,21,3,1695,1695,0,504.6666667,1514,3,3,,,,,0,,0,,
30,21,22,5762,976,37,2301,1053,1248,29.0952381,27.77272727,1,1,,,,,0,,0,,
4,2,48,16654,15814,49,1773,835,938,910,37.91666667,2,2,,,,,0,,0,,
1,,,3,,,,,,,,1,,,,,,0,,0,,
159,77,82,15179,6202,183,2644,31,2675,32.79220779,30.79268293,13,13,,,,,0,,0,,
7,6,12,2406,1724,16,4154,1598,2556,426,213,3,3,,,,,0,,0,,
4,1,1,92,58,1,1993,1993,0,221,221,1,1,,,,,0,,0,,
10,7,,60,35,7,,,,206,,1,1,,,,,0,,0,,
8,7,10,1426,491,14,2000,917,1083,420.8571429,294.6,2,3,36,10,199,5.527777778,37,25,428,3083.496169,
55,36,72,10981,5484,106,4562,2287,2275,98.86111111,49.43055556,12,12,,,,,0,,0,,
280,20,15,2356,1855,31,4380,2661,1719,40.15,53.53333333,4,4,17,6,66,3.882352941,2,5,76,795.6029977,
30,25,10,1454,1319,34,4477,3940,537,36.68,91.7,3,3,1,0,0,0,0,1,0,,
172,127,99,10436,6993,219,3767,2042,1725,18.79527559,24.11111111,14,14,,,,,0,,0,,
1,,,12,,,,,,,,1,1,,,,,0,,0,,
181,66,48,86186,202262,162,4960,510,4450,71.24242424,97.95833333,21,19,,,,,2,,0,,
7,5,5,565,233,11,4215,2172,2043,662.8,662.8,1,2,,,,,0,,0,,
4,4,7,898,801,33,2064,2064,0,639.75,365.5714286,1,1,15,3,865,57.66666667,9,7,880,1054.766366,
3,3,,94,94,3,,,,395,,2,2,,,,,0,,0,,
101,52,20,29915,1156,61,3900,572,3328,55.88461538,145.3,15,15,,,,,0,,0,,
1,,,1,,,3174,968,2206,,,1,1,,,,,0,,0,,
98,64,85,76111,44754,175,4708,911,3797,59.40625,44.72941176,8,8,,,,,0,,0,,
41,12,3,3349,708,18,3246,2410,836,87.25,349,1,1,,,,,0,,0,,
14,6,70,23274,17532,90,3585,2585,1000,348.6666667,29.88571429,2,2,,,,,0,,0,,
106,77,72,20758,3374,145,5330,3662,1668,25.7012987,27.87323944,15,16,5,2,33,6.6,1,4,51,2.152835648,
33,6,2,160,65,6,2355,2354,1,59.33333333,178,2,2,,,,,0,,0,,
56,24,36,33185,29375,54,3678,774,2904,125.5,83.66666667,14,14,,,,,0,,0,,
17,17,2,963,941,46,2262,2065,197,182.7647059,1553.5,3,3,2,0,15,7.5,0,1,15,119.4450347,
71,54,44,3137,2511,103,3567,2231,1336,30.57407407,37.52272727,5,5,,,,,1,,0,,
54,48,63,7840,5201,172,3737,720,3017,62.95833333,47.96825397,3,4,18,3,17,0.944444444,4,8,28,4328.767269,
6274,1027,1047,1010000,182377,2588,5475,59,5534,3.912366115,3.837631328,66,66,,,,,0,,0,,
3,2,6,2881,250,7,2952,2952,0,0,0,,1,,,,,0,,0,,
5,1,,105,55,1,,,,1053,,1,1,,,,,0,,0,,
6,3,19,3119,3329,20,4252,2163,2089,634.5,253.8,2,1,1,0,0,0,0,1,0,,
16,12,12,715,448,20,2268,1651,617,54.5,54.5,8,8,,,,,0,,0,,3
1,1,,5,8,2,2419,2416,3,553,,1,1,,,,,1,,4,,
292,177,134,41156,18200,352,4875,257,4618,25.33898305,33.47014925,24,22,1,0,1,1,1,0,2,,
166,14,10,303151,2312,34,1288,647,641,15.21428571,23.66666667,5,4,,,,,0,,0,,
1001,209,137,29913,15299,372,4342,1259,3083,19.71291866,30.0729927,53,52,,,,,0,,0,,
78,40,29,4267,2985,73,4988,1982,3006,75,103.4482759,4,4,,,,,0,,0,,
32,19,39,3597,2707,60,3354,2966,388,32.11111111,28.9,2,1,207,73,206,0.995169082,0,74,206,1904.3361,
15,5,3,1153,413,5,3209,1718,1491,364.2,607,4,3,,,,,0,,0,,
47,33,35,5914,2706,89,3673,3480,193,6.121212121,5.771428571,2,2,,,,,2,,7,,
109,,,,,,,,,,,1,,,,,,0,,0,,
1,1,,6,6,2,,,,598,,1,1,,,,,0,,0,,
37,23,84,10484,4360,111,2087,738,1349,81.69565217,22.36904762,8,9,,,,,0,,0,,
6,3,3,36,15,5,2451,2451,0,510.3333333,510.3333333,2,2,,,,,0,,0,,
2,,,4,,,,,,,,1,,,,,,0,,0,,
109,48,36,4761,2927,71,2447,41,2488,71.5,95.33333333,10,9,,,,,1,,8,,
13,11,3,869,651,17,3056,1655,1401,251,920.3333333,4,4,,,,,0,,0,,
12,8,18,2118,1190,25,1569,573,996,9.5,4.222222222,1,1,,,,,0,,0,,
219,74,78,18171,10785,177,4342,131,4211,62.52702703,59.32051282,14,14,,,,,0,,0,,
4,1,1,70,57,1,2375,2375,0,1133,1133,1,1,,,,,0,,0,,
24,17,66,603083,2758,98,2966,797,2169,166.1176471,42.78787879,2,2,,,,,0,,0,,
861,203,190,84383,35211,544,7379,10,7389,24.48275862,26.15789474,36,35,,,,,0,,0,,
503,80,42,8880,2649,115,4810,1134,3676,47.9375,91.30952381,25,25,,,,,0,,0,,
68,41,42,67823,3132,99,4151,3289,862,32.16129032,47.47619048,4,3,,,,,0,,0,,
21,7,19,19298,2548,34,2823,1800,1023,325.8571429,120.0526316,5,5,,,,,1,,27,,
24,4,,8846,1234,26,,,,405.5,,2,2,,,,,0,,0,,
32,22,15,2554,1399,62,2661,1255,1406,35.68181818,52.33333333,1,1,,,,,0,,0,,
2,,,10,,,2972,2972,0,,,1,1,,,,,0,,0,,
76,44,24,40931,6795,62,1429,446,983,39.34090909,72.125,7,7,,,,,0,,0,,
36,15,7,1928,1319,18,2249,1871,378,25.33333333,54.28571429,6,5,,,,,0,,0,,
33,14,7,3399,486,20,1799,1173,626,58.14285714,116.2857143,2,2,,,,,0,,0,,
3,1,1,354,84,1,512,42,554,2647,2647,2,2,,,,,0,,0,,
551,94,307,198046,88505,450,2090,657,1433,15.24468085,4.667752443,6,7,328,129,382,1.164634146,1,96,386,730.00375,
1,1,,15,15,1,,,,3483,,1,1,5,3,8,1.6,3,4,9,726.4608333,
109,46,38,50248,3060,85,3060,362,2698,58.63043478,70.97368421,12,12,,,,,1,,3,,
19,17,31,4092,3601,102,2437,2426,11,86.47058824,47.41935484,2,2,,,,,0,,0,,
49,15,54,107717,4024,89,3480,335,3145,210,58.33333333,6,6,,,,,0,,0,,
36,16,17,3296,707,33,2205,192,2013,142.1875,133.8235294,5,5,,,,,0,,0,,
87,37,211,310331,27100,280,2285,886,1399,37.62162162,6.597156398,10,9,2,1,1,0.5,2,0,16,295.7549769,
717,207,233,110973,44581,712,4567,1381,3186,16.33333333,14.51072961,14,14,31,16,116,3.741935484,0,26,116,2692.640162,
193,103,30,3488,2482,131,3793,1337,2456,24.24271845,83.23333333,7,7,,,,,0,,0,,
426,54,143,263602,28033,192,3309,942,2367,43.44444444,16.40559441,18,18,2,0,4,2,0,2,4,-121.1746181,
31,26,88,16064,7426,125,2129,271,1858,125.4230769,37.05681818,5,5,,,,,0,,0,,
71,36,14,34553,1621,54,3220,206,3014,105.3611111,270.9285714,5,5,,,,,0,,0,,
89,56,72,220771,8784,139,3113,809,2304,36.53571429,28.41666667,7,7,2,0,95,47.5,2,1,115,2123.018275,
6,5,,172,171,5,,,,296.2,,4,4,,,,,0,,0,,
24,22,17,1014,1044,49,7209,54,7263,182.3181818,235.9411765,2,2,,,,,0,,0,,
15,13,40,6429,912,52,1338,211,1127,114.1538462,37.1,2,2,2,0,3,1.5,2,1,4,796.2226852,
4,4,,46,46,4,2159,2042,117,193.5,,1,1,,,,,0,,0,,
1379,38,7,42789,2440,66,3282,320,2962,97.26315789,528,12,12,,,,,0,,0,,
41,28,10,3552,2305,39,4773,1416,3357,129.8571429,363.6,5,5,,,,,0,,0,,
9,5,7,612,501,10,2851,2851,0,667.4,476.7142857,2,2,,,,,0,,0,,
7,5,2,223,206,5,2481,1960,521,162.4,406,2,2,,,,,0,,0,,
286,93,48,11863,10375,130,2464,117,2347,25.15053763,48.72916667,5,5,,,,,0,,0,,
15,7,11,165829,506,17,2368,287,2081,482.4285714,307,1,1,,,,,0,,0,,
8,4,2,7202,117,5,3581,1460,2121,946.25,3785,2,2,,,,,0,,0,,
4,2,,38,32,2,,,,15.5,,1,1,5,2,5,1,11,2,34,1843.770833,
292,60,42,69684,3968,152,1772,888,884,7.833333333,11.19047619,5,5,,,,,0,,0,,
16,4,2,888,44,6,,,,,,1,1,21,8,76,3.619047619,4,12,84,3063.021065,2
26,25,15,2513,903,37,2884,867,2017,173.56,289.2666667,2,2,,,,,0,,0,,2
109,93,60,7722,5754,272,1680,436,1244,26.01075269,40.31666667,8,6,,,,,0,,0,,
11,6,6,1498,448,8,1757,1148,609,164,164,1,2,,,,,0,,0,,
103,,,,,,,,,,,1,,1,1,0,0,1,0,1,,
22,5,3,3941,324,5,1633,1361,272,263.8,439.6666667,2,2,,,,,0,,0,,
11,7,3,57,44,7,2560,2560,0,68.71428571,160.3333333,1,1,,,,,0,,0,,
1,1,2,653,114,3,1159,1159,0,0,0,1,1,,,,,0,,0,,
3,1,2,444466,160,2,2834,2219,615,615,307.5,1,1,,,,,0,,0,,
20,10,7,1549517,701,15,3049,3049,0,5.333333333,5.333333333,2,1,,,,,0,,0,,
9,9,13,4082,361,21,2669,2644,25,184.6666667,127.8461538,1,2,,,,,1,,1,,
1,1,1,2440,804,1,4790,2884,1906,1906,1906,1,1,,,,,0,,0,,
10,4,5,302,250,10,1506,1506,0,402.5,322,3,3,,,,,0,,0,,
3004,93,34,7541,3636,129,1813,78,1735,33.06451613,90.44117647,15,14,20,3,84,4.2,7,7,92,1868.467951,4
221,160,126,24173,12548,483,255,49,304,10.575,13.42857143,15,15,2,0,6,3,1,0,6,9.951863426,
12,7,5,1101,107,7,2504,2325,179,51.14285714,71.6,3,3,,,,,0,,0,,
341,2,,25,23,2,1073,1071,2,424.5,,2,2,,,,,0,,0,,
399,200,93,155273,83510,446,674,68,606,2.165,4.655913978,14,12,2765,1616,10395,3.759493671,17,83,10436,1519.213472,
5,6,5,1468,896,10,340,339,1,90.33333333,108.4,,1,,,,,0,,0,,
225,53,39,4615,3707,89,4485,1287,3198,56.83018868,77.23076923,8,8,1,0,10,10,0,0,10,,
4,1,,62,4,1,,,,0,,1,1,,,,,0,,0,,
1,,,24,,,,,,,,1,,,,,,0,,0,,
198,138,91,6324804,7446,219,3304,404,2900,16.0942029,24.40659341,13,11,1,1,0,0,0,1,0,,
552,46,49,5995,2234,111,2263,1801,462,14.89130435,13.97959184,6,5,1,0,4,4,1,0,4,,
12,5,3,684,333,21,2066,1859,207,176,293.3333333,3,3,,,,,0,,0,,
511,159,171,18733,13591,459,3072,72,3144,24.74842767,23.01169591,9,8,,,,,0,,0,,
19,6,2,2750,432,7,2962,1750,1212,475.8333333,1427.5,6,6,,,,,0,,0,,
2,2,,7,7,2,2517,2322,195,1167,,1,1,,,,,0,,0,,
1,1,16,1597,863,17,2770,33,2737,5009,313.0625,1,1,1,0,66,66,0,1,66,,
22,17,70,59939,31649,138,2094,921,1173,87.92857143,18.93846154,5,5,2,0,6,3,0,2,6,169.0517245,
101,87,53,5307,3590,127,3357,1718,1639,13.10344828,21.50943396,3,3,,,,,0,,0,,
9,4,3,57,44,4,2669,1352,1317,479.75,639.6666667,3,2,,,,,0,,0,,
4,2,5,1084,343,7,1009,732,277,523,209.2,1,1,3,0,1,0.333333333,2,3,1,121.0221644,
39,25,17,2622,2890,37,1933,916,1017,41.84,61.52941176,2,2,,,,,0,,0,,
49,40,52,27379,3707,94,3832,834,2998,92.05,70.80769231,14,16,,,,,0,,0,,
3,1,7,1702,1081,14,894,729,165,633,90.42857143,1,1,,,,,0,,0,,
28,21,11,1508,1328,42,2017,1433,584,85.80952381,163.8181818,3,3,,,,,0,,0,,
2,1,1,615,123,1,1771,756,1015,2027,2027,1,1,,,,,0,,0,,
116,62,211,72242,21133,387,1997,2,1999,24.66129032,7.246445498,8,8,4,1,20,5,5,1,74,169.610706,
33,23,27,3869,2238,49,4748,117,4631,66.43478261,56.59259259,3,3,,,,,0,,0,,
7,5,1,70,65,8,2576,1104,1472,306,1530,2,2,,,,,0,,0,,
135,68,43,20380,7178,93,3449,37,3486,62.70588235,99.1627907,3,3,,,,,0,,0,,
16,1,1,191,33,1,815,815,0,27,27,1,1,,,,,0,,0,,
6,5,5,3520,272,21,2447,2395,52,329.4,329.4,2,2,,,,,0,,0,,
8,5,11,3683,3673,22,2101,2101,0,2.2,1,1,1,,,,,1,,2,,
368,55,102,16690,14241,180,4639,4383,256,18.14545455,9.784313725,5,5,,,,,0,,0,,
1,,,1,,,2441,1962,479,,,1,1,,,,,0,,0,,
11,4,5,834,139,12,2016,1879,137,156,124.8,4,4,9,7,11,1.222222222,0,9,11,190.867338,
29,17,9,1187912,878,21,2844,1923,921,43.05882353,81.33333333,2,2,,,,,0,,0,,
19,14,30,4399,4002,60,4466,50,4416,195.3571429,91.16666667,2,2,,,,,0,,0,,
2,1,1,222,66,1,4665,4665,0,518,518,1,1,,,,,0,,0,,
52,31,21,457915,731,43,1785,942,843,27.16129032,40.0952381,5,5,20,11,20,1,0,14,20,320.2646644,
10,1,2,213,157,2,1155,1155,0,182,91,1,1,,,,,0,,0,,
333,139,53,316924,5322,216,1584,79,1663,12.15827338,31.88679245,17,17,,,,,0,,0,,
133,65,53,29996,4405,105,5151,49,5102,84.43076923,103.5471698,17,17,,,,,0,,0,,
84,71,50,43675,11116,107,2452,1979,473,6.764705882,9.583333333,5,5,,,,,0,,0,,
106,94,80,7191,6040,262,2123,1244,879,9.35106383,10.9875,2,2,,,,,0,,0,,
1,1,1,38,37,1,91,91,0,1545,1545,1,1,,,,,0,,0,,
2,1,3,110418,217,4,768,598,170,179,59.66666667,1,1,1,0,-1,-1,0,0,-1,,
1,1,,1,1,1,1901,1064,837,2835,,1,1,,,,,0,,0,,
1,,,2,,,3490,3490,0,,,1,1,,,,,0,,0,,
4,2,1,134,132,2,2750,2750,0,0,0,1,1,,,,,0,,0,,
116,62,322,139690,53096,527,2032,805,1227,36.08064516,6.947204969,11,11,,,,,0,,0,,
6,6,,242,188,66,,,,774.8333333,,6,6,,,,,0,,0,,
17,,,2408,,,3309,536,2773,,,1,1,,,,,0,,0,,
8,5,3,198432,136,5,3400,881,2519,850,1416.666667,2,2,1,0,3,3,0,0,3,,
3,,,3632,,,,,,,,2,2,,,,,0,,0,,
3,1,1,428,174,1,239,239,0,819,819,1,1,2,0,2,1,2,0,2,236.3265972,
1,,,290,,,,,,,,1,,,,,,0,,0,,
49,29,91,12439111,8928,123,1734,412,1322,55,17.52747253,11,12,,,,,0,,0,,
1,1,,8,8,2,,,,1094,,1,1,5,0,6,1.2,5,4,14,403.5938426,
101,71,11,3572,1739,96,2720,2498,222,26.69014085,172.2727273,5,5,,,,,1,,2,,
26,18,17,2066,898,45,3140,447,2693,90.5,95.82352941,6,6,21,5,90,4.285714286,1,10,93,2530.16066,
1296,499,216,56324,39442,653,4790,864,3926,7.024048096,16.22685185,66,69,84,12,1014,12.07142857,33,17,1153,1302.135845,
34,9,3,3032,362,15,1064,66,1130,110.5555556,331.6666667,4,3,,,,,0,,0,,
1321,53,47,4757,2686,227,2705,77,2628,49.69811321,56.04255319,13,13,10,5,16,1.6,0,6,16,868.4519329,
31,24,85,24907,20395,123,3502,2855,647,43.25,12.21176471,6,6,9,5,27,3,1,8,29,113.9961574,
2,1,,6,2,1,,,,2531,,2,2,,,,,0,,0,,
19,14,3,217,204,15,1918,1918,0,26,121.3333333,1,1,1,0,7,7,0,1,7,,
2,2,,46,46,2,,,,589.5,,1,1,,,,,0,,0,,
149,106,136,39761,32769,458,2189,746,1443,6.575471698,5.125,5,5,1,0,1,1,0,0,1,,
13,9,1,454,392,14,3713,3713,0,330.5555556,2975,3,3,1,1,1,1,1,1,2,,
105,68,47,14168,11158,188,4433,21,4412,60.11764706,86.9787234,5,5,1,0,0,0,2,0,22,,
16,10,3,1161,592,15,3349,2829,520,16.8,56,2,2,,,,,0,,0,,
40,27,31,3423,2553,74,3562,2210,1352,70.40740741,61.32258065,3,3,1,0,5,5,0,1,5,,
1,,,2,,,,,,,,1,1,,,,,0,,0,,
191,96,118,10650,5929,225,1030,79,1109,29.84375,24.27966102,14,14,,,,,0,,0,,
960,569,525,50391,24770,1148,4011,1345,2666,3.829525483,4.15047619,35,35,7,3,408,58.28571429,1,3,414,1358.405949,
2,1,1,3628,156,1,,,,,,1,1,1,1,1,1,0,1,1,,
6,2,1,230,32,2,1879,261,1618,1682,3364,1,1,,,,,0,,0,,
58,46,119,25116,19899,210,3349,2051,1298,36.91304348,14.26890756,3,3,,,,,0,,0,,
2191,206,248,86497,32231,570,6469,1083,5386,15.20873786,12.63306452,23,21,1,0,0,0,0,0,0,,
4,4,,94,87,6,4115,4115,0,244.5,,1,1,,,,,0,,0,,
25,10,2,267,112,10,948,947,1,8.75,35,1,1,,,,,0,,0,,
733,220,245,16178,12101,495,4398,381,4017,20.92727273,18.79183673,22,22,,,,,0,,0,,
38,24,18,14386,762,41,3192,2263,929,46,61.33333333,1,1,,,,,0,,0,,
399,56,15,2359,1416,75,2812,1330,1482,18.125,67.66666667,4,2,,,,,1,,1,,
2,2,,9,9,2,2541,2007,534,1293.5,,1,1,,,,,0,,0,,
18,5,,2221,20,5,,,,,,1,1,,,,,0,,0,,
4,4,,36,35,6,1742,1109,633,914.75,,1,1,,,,,0,,0,,
10,3,2,539,33,4,2292,2042,250,856.6666667,1285,2,2,,,,,1,,0,,
369,290,134,15295,12460,439,3157,936,2221,7.768965517,16.81343284,22,22,,,,,0,,0,,
5,3,6,1035,725,6,3920,359,3561,1187,593.5,3,3,,,,,0,,0,,
541,26,4,1134,1049,30,4646,2091,2555,119.1923077,774.75,5,5,,,,,0,,0,,
4,1,1,1016,74,1,2545,1973,572,1024,1024,1,1,,,,,0,,0,,
1,,,3,,,,,,,,1,1,,,,,0,,0,,
489,183,150,15467,9542,416,1715,815,900,4.918032787,6,13,13,,,,,0,,0,,
74,50,28,8719,5529,116,1921,288,1633,34.3,61.25,6,6,,,,,0,,0,,
23,5,1,631,197,21,2054,2054,0,462.8,2314,10,10,,,,,2,,1,,
15,2,52,25115,19201,94,1358,71,1429,1257.5,48.36538462,2,2,,,,,0,,0,,
212,19,26,2053,1138,35,2436,393,2043,258.8947368,189.1923077,8,8,3,0,14,4.666666667,0,0,14,714.8442245,
154,3,,1865,128,39,4520,66,4454,1265.666667,,2,2,,,,,0,,0,,
172,44,27,34520,3436,89,3536,180,3356,76.27272727,124.2962963,7,7,18,5,44,2.444444444,5,6,117,2717.850069,
128,78,162,214245,16436,292,3721,665,3056,37.71794872,18.16049383,7,7,3,3,20,6.666666667,0,3,20,7.886284722,
14,4,1,202,77,4,2026,1209,817,531.75,2127,2,1,,,,,0,,0,,
21,17,18,3859,3367,35,3425,3296,129,0,0,1,1,,,,,0,,0,,
41,37,39,3007,1998,67,3769,3281,488,33.02702703,31.33333333,2,3,,,,,0,,0,,
22,18,3,522,458,18,4428,766,3662,143.6666667,862,2,2,,,,,0,,0,,
3,2,,289,42,2,,,,1964,,1,1,,,,,0,,0,,
242,151,146,24433,9119,377,4505,89,4416,30.86092715,31.91780822,8,8,3,1,6,2,3,0,12,1649.639387,
1005,149,203,27022,20981,382,2643,4,2639,23.44966443,17.21182266,10,10,,,,,0,,0,,
246,192,147,246067,29621,446,4610,252,4358,14.82291667,19.36054422,12,13,1,1,3,3,0,1,3,,
20,9,4,1303,248,12,2644,2219,425,290,652.5,3,3,,,,,0,,0,,
53,34,30,13478,3205,85,2672,30,2702,96.38235294,109.2333333,1,1,,,,,0,,0,,
6,4,1,220,72,4,2207,1922,285,285,1140,1,1,,,,,0,,0,,
1516,205,176,37315,20501,444,3046,348,2698,12.18536585,14.19318182,30,30,1,0,0,0,0,1,0,,
7022,1127,1167,240456,111213,4475,1996,69,2065,3.356699201,3.241645244,307,311,9,0,14,1.555555556,4,1,17,245.2113426,
382,114,59,11008,4656,172,1596,583,1013,21.09649123,40.76271186,9,9,2,0,0,0,1,1,0,68.69793981,
1,,,40,,,,,,,,1,1,,,,,0,,0,,
320,15,3,3746,688,15,1926,1288,638,202,1010,5,5,,,,,0,,0,,
32,13,24,5854,3958,49,2852,2844,8,26.76923077,14.5,2,2,1,1,6,6,0,1,6,,
125,87,33,4650,3517,115,2797,801,1996,21.04597701,55.48484848,7,7,,,,,0,,0,,
323,142,50,435254,5888,183,3625,239,3386,29.92253521,84.98,8,7,,,,,1,,7,,
1,,,3,,,,,,,,1,1,,,,,0,,0,,
1723,403,197,510898,29894,606,3562,76,3638,10.20347395,20.87309645,46,45,,,,,0,,0,,
75,20,9,2685,540,22,2390,187,2203,120.15,267,4,3,,,,,0,,0,,
72,35,42,4411,3022,69,3077,1585,1492,42.65714286,35.54761905,10,11,,,,,0,,0,,
31,5,1,115161,465,8,1009,904,105,45.5,182,3,2,,,,,0,,0,,
49,17,8,78785,60652,20,2576,1116,1460,146.5294118,311.375,5,5,,,,,0,,0,,
49,7,3,882,283,7,3422,564,2858,754.1428571,1759.666667,3,3,,,,,0,,0,,
,1,1,8210,108,1,3822,2801,1021,1120,1120,,1,,,,,0,,0,,
101,25,12,9869,698,31,4669,2539,2130,118.52,246.9166667,5,5,,,,,0,,0,,
52,21,5,2393,807,28,1488,671,817,125.4761905,527,2,2,,,,,2,,12,,
3,2,2,611,250,4,771,731,40,1065.5,2131,3,3,1,1,1,1,0,1,1,,
3,,,64601,,,4001,3385,616,,,1,1,,,,,0,,0,,
9,5,7,3963,478,15,4598,4107,491,42,30,1,1,2,1,3,1.5,0,1,3,10.44789352,
2,1,7,897,894,10,4305,4305,0,0,0,1,1,,,,,0,,0,,
4,3,23,2861,1982,41,2795,2540,255,102.6666667,13.39130435,2,2,,,,,0,,0,,
8,6,3,1209,874,6,2225,1118,1107,531,1062,1,1,,,,,0,,0,,
1,,,2,,,,,,,,1,,,,,,0,,0,,
93,59,402,43475,26625,598,2095,8,2103,7.694915254,1.129353234,14,14,,,,,0,,0,,
221,54,83,36055,32385,568,3270,14,3256,82.2962963,53.54216867,3,3,,,,,0,,0,,
5954,816,320,78340,30204,1149,4998,60,5058,5.817401961,14.834375,69,69,70,18,672,9.6,1,20,682,3704.919259,
2,2,,78,62,2,,,,1203.5,,1,1,,,,,0,,0,,
5,4,2,188,184,8,4502,1931,2571,940.25,1880.5,4,4,2,2,1,0.5,11,1,222,2751.166898,
5,2,1,175,145,2,1805,1124,681,492.5,985,1,1,,,,,0,,0,,
81,43,69,162548,33945,167,1841,84,1757,60.81395349,37.89855072,7,7,,,,,0,,0,,5
551,7,3,909,582,12,1831,666,1165,233,582.5,5,4,1,0,0,0,0,1,0,,
13,5,5,2077987,754,7,2551,2504,47,32.4,32.4,2,2,129,49,1681,13.03100775,6,33,1726,30.79578704,
,1,5,374,384,10,897,31,928,1068,213.6,,1,,,,,0,,0,,
47,47,42,31433,9689,102,2694,368,2326,56.21276596,62.9047619,4,4,,,,,0,,0,,
116,66,316,102562,28067,383,1661,273,1388,23.93939394,5,15,15,9,3,11,1.222222222,0,2,11,473.8547685,
155,7,10,25665,492,12,1702,367,1335,234.7142857,164.3,6,5,,,,,0,,0,,
248,,,,,,,,,,,1,,72,32,163,2.263888889,7,50,192,2115.773113,
5,3,1,181,65,3,2209,2209,0,348.6666667,1046,1,1,,,,,0,,0,,
54,47,28,2493,2349,72,1623,1539,84,10.14893617,17.03571429,2,2,,,,,1,,2,,
181,120,57,8899,6270,164,2398,52,2450,19.68333333,41.43859649,10,11,,,,,1,,0,,
712,4,55,31981,27221,106,1351,406,945,257,18.69090909,3,3,,,,,0,,0,,
1552,135,97,12381,6381,230,2646,19,2665,19.74814815,27.48453608,12,12,,,,,0,,0,,
200,80,117,93978,3612,188,2576,4,2572,36.925,25.24786325,15,16,,,,,0,,0,,4
61,26,30,3753,949,67,2465,2201,264,20.07692308,17.4,2,2,,,,,0,,0,,
13,7,5,51227,295,8,2404,2001,403,237.7142857,332.8,5,6,,,,,0,,0,,
41,36,30,1803,1662,62,1126,271,855,23.77777778,28.53333333,6,6,,,,,0,,0,,
8952,34,25,223175,4406,54,2611,886,1725,52.88235294,71.92,11,11,,,,,0,,0,,
15,2,52,17884,9743,78,1309,836,473,179,7.019607843,3,3,,,,,0,,0,,
447,205,304,15488,10481,554,2248,139,2109,10.3804878,7,12,12,,,,,0,,0,,5
1,,,41,,,1400,767,633,,,1,1,,,,,0,,0,,
232,53,182,169005,20558,245,2129,115,2014,39.75471698,11.57692308,9,8,1,0,0,0,1,1,0,,
48,15,68,14294,1980,78,758,361,397,56.8,12.52941176,6,6,,,,,0,,0,,
53,13,9,9354,392,13,1306,954,352,79.15384615,114.3333333,9,10,,,,,0,,0,,
9,8,19,2789,2783,26,2222,779,1443,179.875,75.73684211,2,2,,,,,0,,0,,
51,29,29,2373,1812,49,1938,1050,888,63.86206897,63.86206897,7,7,,,,,0,,0,,
8,5,4,56,31,5,1218,944,274,124.4,155.5,3,3,,,,,0,,0,,
57,19,11,57263,765,38,1406,1065,341,59.1,98.5,7,6,,,,,0,,0,,
132,72,28,8620,4733,113,4212,1588,2624,7.648148148,18.77272727,5,4,,,,,5,,26,,
690,,,,,,,,,,,1,1,,,,,0,,0,,
120,102,365,48592,34941,1791,1207,81,1288,9.431372549,2.635616438,3,2,,,,,0,,0,,4
148,52,53,65926,8676,204,1361,996,365,12.34615385,12.11320755,6,5,,,,,0,,0,,
191,47,29,11541,6135,53,1342,919,423,11.59574468,18.79310345,7,7,,,,,0,,0,,
7,6,6,364,244,10,2101,1503,598,99.16666667,99.16666667,1,1,,,,,0,,0,,
178,101,80,713365,6370,229,1019,77,1096,18.98019802,23.9625,17,17,3,1,6,2,0,2,6,49.37270833,
1033,145,197,101396,47742,340,1943,126,1817,12.02758621,8.852791878,12,11,,,,,0,,0,,
22,3,2,2502,363,5,800,613,187,220.3333333,330.5,2,2,,,,,0,,0,,
162,35,17,137752,5377,53,2729,769,1960,59.62857143,122.7647059,8,8,,,,,0,,0,,
3,3,,6,6,3,595,147,448,700,,1,1,,,,,0,,0,,
1446,327,434,1518935,47470,891,896,237,659,3.926605505,2.958525346,19,18,,,,,0,,0,,
401,14,10,290380,850,19,2560,513,2047,228.9285714,320.5,12,11,9,1,10,1.111111111,0,5,10,163.0510417,
1,1,,6,6,1,,,,229,,1,1,,,,,0,,0,,
8,6,17,30622,709,23,1686,424,1262,219.8333333,77.58823529,1,1,,,,,0,,0,,
194,53,75,22383,20336,216,2005,339,1666,6.132075472,4.333333333,3,3,7,0,10,1.428571429,0,6,10,3052.369583,
6,1,1,94,98,1,2129,731,1398,1666,1666,1,1,,,,,0,,0,,
3,3,10,8329,535,11,1923,1687,236,99,29.7,1,1,,,,,1,,1,,
236,60,49,15177,13668,159,2801,126,2675,60.86666667,74.53061224,11,11,,,,,0,,0,,
1,1,1,114,104,1,2057,1858,199,217,217,1,1,,,,,0,,0,,
12,9,1,404,132,14,1763,1108,655,130.2222222,1172,2,2,37,20,47,1.27027027,2,28,50,405.3808796,
7,5,1,181,101,5,2575,2575,0,26.4,132,1,1,,,,,0,,0,,2
30,26,1,1074,783,26,797,615,182,61.76923077,1606,1,1,,,,,0,,0,,
136,104,68,13786,6988,182,3772,3648,124,3.153846154,4.823529412,8,10,,,,,0,,0,,
