number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
167,97,84,181269,17383,269,3369,38,3331,26.07954545,29.42307692,16,15,3,1,0,0,1,0,0,869.8406481,5
17,15,,1146,897,56,,,,2.333333333,,3,3,31,15,1144,36.90322581,0,10,1144,-0.563888889,3
116,1,,12,12,1,,,,1816,,2,1,,,,,4,,8,,
47,18,20,35140,4143,69,1359,124,1235,109,87.2,4,4,6,1,0,0,11,1,8,3327.676644,
1,1,,40,18,3,,,,67,,1,1,,,,,0,,0,,
92,71,61,63645,40831,227,2910,2674,236,19.91428571,,6,5,,,,,1,,0,,
5,,,10,,,,,,,,1,,,,,,0,,0,,
6,4,5,18092,416,11,1049,1049,0,240,192,1,1,6,1,-1,-0.166666667,0,3,-1,58.11100694,
10,3,,8944,70,5,1690,1591,99,753,,2,2,,,,,0,,0,,2
556,112,178,458043,120233,1002,1322,109,1213,16.58490566,11.95918367,24,22,,,,,0,,0,,
64,3,,46343,1242,16,4081,2763,1318,280.6666667,,3,2,,,,,0,,0,,
1,1,,1,1,1,,,,1379,,1,1,,,,,0,,0,,
4,2,,225,218,4,,,,10.5,,1,1,168,58,246,1.464285714,11,57,257,168.995787,
9,6,,8459,5060,10,1631,1262,369,287.5,,2,2,,,,,0,,0,,
394,54,201,156356,54922,616,2373,1058,1315,48.03703704,12.90547264,21,19,2,0,19,9.5,0,2,19,0.009513889,
23,17,23,78072,57567,112,3562,3006,556,2230,,3,2,,,,,0,,0,,
67,14,,44409,2880,35,,,,56.85714286,,2,2,13,1,70,5.384615385,33,2,142,2705.461794,
192,132,230,285835,10954,444,589,361,228,3.621212121,2.07826087,15,15,43,16,32,0.744186047,5,22,34,397.1033565,
7,5,,301,164,6,,,,0.5,,2,1,,,,,1,,0,,
34,8,,144311,135575,104,2441,2441,0,335.75,,5,3,,,,,0,,0,,
807,345,196,180245,98537,821,2378,1890,488,1.620289855,2.852040816,30,30,,,,,0,,0,,
4,2,,90,43,2,3817,3134,683,580,,3,3,,,,,0,,0,,
5,4,,7442,681,15,,,,155,,,1,9,3,9,1,4,4,74,3732.472905,
28,20,,116172,86166,62,,,,60.05,,9,10,1,1,54,54,0,0,54,,
122,91,58,252575,78389,640,1938,727,1211,13.61538462,21.36206897,10,10,,,,,0,,0,,
128,104,133,147142,18128,313,1223,468,755,7.854368932,6.128787879,9,9,,,,,0,,0,,
2,2,,18267,771,15,,,,392.5,,1,1,2,0,0,0,0,2,0,205.8869329,
69,11,,21707,3776,92,777,777,0,26.90909091,,2,1,,,,,0,,0,,
1761,712,409,2504950,56424,1568,4303,67,4370,6.150280899,10.70660147,61,61,,,,,0,,0,,
520,2,,39529,34624,3,1750,1100,650,2837,,2,2,,,,,0,,0,,
22,14,1,69126,63372,22,1355,734,621,79.85714286,1118,2,3,1,0,2,2,1,0,2,,
38,13,8,37372,25262,41,3685,102,3583,222.6153846,361.75,3,3,11,3,26,2.363636364,0,4,26,185.1289815,
191,94,,110322,62524,195,,,,14.9893617,,13,13,4,2,22,5.5,4,0,43,250.2306019,
93,44,6,468932,91811,114,2762,1815,947,42.40909091,311,11,9,,,,,0,,0,,
8,3,3,9651,3972,92,1954,1954,0,350.3333333,350.3333333,5,5,,,,,1,,1,,
83,42,10,123871,1932,103,4298,57,4355,103.6904762,435.5,14,14,,,,,0,,0,,
137,59,61,119254,18615,280,2177,1227,950,28.38983051,27.45901639,7,7,,,,,0,,0,,
197,82,41,112055,5490,199,1049,499,550,8.341463415,16.68292683,8,8,,,,,0,,0,,
49,36,17,33907,1935,96,832,830,2,23.88888889,50.58823529,5,4,,,,,0,,0,,
278,22,15,125199,25595,110,1973,1638,335,120.6363636,176.9333333,9,9,,,,,0,,0,,
8,5,,179152,165819,31,3507,2044,1463,364.8,,2,1,,,,,0,,0,,
14,7,,1976,246,14,3216,2228,988,474.4285714,,4,4,,,,,0,,0,,
29,10,5,8955,788,23,1043,1043,0,173,346,5,4,1,0,0,0,0,0,0,,
2,1,2,529,133,2,2790,899,1891,2214,1107,2,1,1,0,9,9,0,1,9,,
11,7,,28469,27142,18,,,,417,,4,3,,,,,0,,0,,
113,82,,11204,5708,101,4552,3586,966,26.6097561,,5,5,,,,,0,,0,,
191,57,,33560,9828,145,3397,2832,565,50.78947368,,11,11,2,0,5,2.5,0,1,5,17.34630787,
10,6,3,19636,7972,32,909,728,181,124,248,2,2,,,,,0,,0,,
1,1,,223,221,11,,,,1269,,1,1,,,,,0,,0,,
101,64,29,54591,23419,181,1926,318,1608,24.15625,53.31034483,9,9,,,,,0,,0,,
2,,,7,,,,,,,,1,,6,4,9,1.5,0,3,9,2116.956343,
9,7,,4239,4599,30,,,,357.1428571,,3,3,,,,,0,,0,,
1,1,,2524,16,2,,,,3642,,1,1,,,,,0,,0,,
1,,,2,,,2531,2531,0,,,1,1,27,5,12,0.444444444,2,5,21,1416.238889,
9,7,,1045,24326,6,3373,3373,0,351.4285714,,3,3,,,,,0,,0,,
45,33,14,250086,242742,305,2854,573,2281,102.4242424,241.4285714,9,8,,,,,1,,21,,
11,9,,107,109,13,2695,1851,844,167.7777778,,10,8,,,,,0,,0,,
10,2,,130,9,2,3647,2789,858,1399.5,,3,2,3,1,10,3.333333333,0,2,10,1.498414352,
75,14,,3330,470,22,1751,1751,0,206.3571429,,2,3,3,0,74,24.66666667,0,0,74,1936.332847,
175,103,2,17916,5448,245,3094,1229,1865,33.37864078,1719,14,14,,,,,0,,0,,
4,4,,40823,11549,82,1789,1732,57,206,,1,2,,,,,0,,0,,
195,16,6,176399,73538,64,2923,967,1956,86.6875,231.1666667,5,6,12,4,11,0.916666667,2,7,12,425.6294792,3
45,23,12,42346,1973,52,352,118,234,100.173913,192,5,6,1,0,1,1,0,1,1,,
75,57,,22022,7390,111,,,,21.77192982,,2,2,1,1,32,32,2,0,69,,
18,13,40,38210,2030,78,2297,901,1396,610.25,87.17857143,1,2,,,,,0,,0,,
48,8,,51910,1688,19,2583,604,1979,637,,9,9,,,,,0,,0,,
30,15,5,31501,1996,50,942,427,515,39.06666667,117.2,3,3,,,,,0,,0,,
134,58,2,43319,6688,159,1677,1677,0,61.94642857,,6,9,2,1,8,4,9,0,57,271.3225347,
136,97,120,5289508,121576,604,1740,1232,508,7.193548387,5.817391304,13,12,1,0,1,1,0,0,1,,
27,20,1,57890,16621,76,2871,2276,595,100.8,2016,3,4,4,2,12,3,0,4,12,18.12075231,
35,5,4,12880,1856,12,2834,1045,1789,260.2,325.25,3,2,,,,,0,,0,,
2,,,11,,,,,,,,1,1,,,,,0,,0,,
19,12,2,25213,2621,24,2374,272,2102,167.0833333,1002.5,5,4,,,,,0,,0,,
7,6,,4365,1730,33,2855,2647,208,39.66666667,,2,2,,,,,0,,0,,
778,24,,44501,23608,42,2778,2561,217,5.875,,2,1,,,,,0,,0,,
35,30,,248,63,30,3010,3010,0,20.96666667,,1,2,,,,,0,,0,,
16,16,122,17075,13216,349,1917,1864,53,2.5,0.327868852,1,2,,,,,0,,0,,
88,49,,6391,4522,162,,,,10.71428571,,3,3,,,,,1,,2,,
45,6,,165294,52190,16,,,,156.6666667,,4,3,,,,,0,,0,,
154,25,12,303584,9994,81,2953,1432,1521,66.28,138.0833333,5,5,,,,,0,,0,,
132,,,,,,2256,1811,445,,,1,1,,,,,0,,0,,
215,17,3,127735,61931,216,3792,657,3135,197.4,987,9,10,,,,,0,,0,,
67,34,,8991,2239,60,2147,2145,2,88.55882353,,5,5,1,0,1,1,0,0,1,,
116,2,2,63069,32326,23,3467,3466,1,391,391,1,1,4,0,5,1.25,0,2,5,550.8767708,
369,67,24,280612,71350,213,3733,412,3321,40.71641791,113.6666667,9,9,,,,,0,,0,,
189,137,32,129003,44654,405,1854,6,1848,27.97810219,119.78125,18,18,3,1,3,1,6,3,23,57.39899306,
23,5,,13021,6244,7,1752,732,1020,341,,3,3,,,,,0,,0,,
82,40,,47599,3059,61,2661,2018,643,17.55,,7,5,7,2,174,24.85714286,2,2,177,1616.778079,
115,61,96,46519,4285,240,2680,1597,1083,18.29508197,11.625,3,4,,,,,0,,0,,
1,,,4,,,1695,1695,0,,,1,1,,,,,0,,0,,
101,45,4,20981,1941,95,2301,2076,225,6.733333333,75.75,6,6,,,,,3,,501,,
6,1,,17384,673,3,1773,835,938,2100,,4,3,,,,,0,,0,,
4,1,,109,22,2,4154,1598,2556,3154,,1,1,,,,,0,,0,,
43,25,16,97852,3748,128,1993,993,1000,28.68,44.8125,4,4,,,,,0,,0,,
43,29,3,25608,2464,86,1140,1138,2,18.06896552,174.6666667,3,2,,,,,0,,0,,
14,9,6,9984,2709,23,2000,1359,641,287.7777778,431.6666667,2,2,4,2,0,0,3,3,12,1155.050891,
333,30,23,169573,63530,253,2597,187,2410,117,152.6086957,11,13,,,,,1,,0,,
51,5,3,18295,200,10,2018,38,1980,1040.666667,1040.666667,5,6,,,,,0,,0,,
5,2,,16257,16145,58,2652,2078,574,489.5,,1,3,,,,,2,,20,,
201,152,38,58570,19524,346,3767,1332,2435,20.94736842,83.78947368,14,13,5,5,2,0.4,23,2,20,1909.050822,
2,1,,7338,7207,3,,,,61,,2,1,11,3,31,2.818181818,4,8,53,776.5153009,
234,25,,638034,130935,173,4960,510,4450,135.04,,10,13,,,,,2,,2,,
2885,176,3,356297,323137,516,4215,2172,2043,14.4375,847,53,53,,,,,0,,0,,
99,82,34,27040,3932,153,2471,1732,739,12.58536585,30.35294118,10,10,,,,,0,,0,,
1,1,,5694,2775,41,,,,1962,,1,1,,,,,0,,0,,
7,5,28,45153,2153,59,1631,1121,510,501.4,89.53571429,3,3,,,,,1,,1,,
32,31,99,6478,6272,272,2259,2098,161,24.16129032,7.565656566,1,1,,,,,0,,0,,
2,2,,19189,25694,6,,,,414.5,,1,1,,,,,0,,0,,
410,157,,22047,18031,552,,,,6.141935484,,11,11,,,,,0,,0,,
292,100,221,107182,56836,538,2908,883,2025,30.96,14.00904977,15,16,2,0,1,0.5,14,2,157,549.6636111,
8,5,,1850,990,25,3900,572,3328,228,,4,4,,,,,0,,0,,
53,9,,54363,60441,185,3174,1175,1999,357.1111111,,7,6,,,,,0,,0,,
617,353,,67296,39294,1044,4708,2253,2455,9.175637394,,53,53,,,,,0,,0,,
250,20,,24159,3621,47,,,,254.1,,2,2,5,3,2,0.4,10,3,8,1448.929132,
21,10,,49348,25020,114,3246,3245,1,47.1,,3,2,,,,,0,,0,,
119,76,72,27747,3574,234,3585,1811,1774,35.19736842,37.15277778,9,8,1,0,-3,-3,0,1,-3,,
288,168,,156443,98468,605,5330,3662,1668,12.26190476,,11,10,3,0,13,4.333333333,0,2,13,-0.637719907,
371,208,82,273520,23503,521,1063,921,142,1.350961538,3.426829268,15,15,,,,,0,,0,,
9,2,,1284,860,5,3678,774,2904,1524.5,,3,3,,,,,0,,0,,
,1,,495,505,3,,,,2661,,,1,,,,,0,,0,,
3,2,,911,342,3,3567,3500,67,714,,2,2,,,,,3,,-1,,
1,1,,20,2,1,3737,1850,1887,1833,,,1,2,0,3,1.5,0,1,3,181.4110995,
74,39,,3492421,37907,50,5475,846,4629,77.55555556,,4,3,,,,,0,,0,,
18,6,,12042,11723,23,2952,2952,0,41.66666667,,3,2,,,,,0,,0,,
1204,452,165,280038,88058,1489,2568,418,2150,10.00663717,27.41212121,138,140,1,0,1,1,0,0,1,,
40,5,,27453,16976,49,4252,2163,2089,189.8,,1,2,1,0,0,0,0,1,0,,
26,15,7,1669,807,32,2419,2416,3,10.46666667,22.42857143,1,1,,,,,0,,0,,
8,7,,248,168,10,4875,967,3908,482,,1,3,37,10,5438,146.972973,3,21,5515,358.1621528,
10,7,3,2752,4971,16,1288,297,991,143,333.6666667,1,2,,,,,0,,0,,
29,22,8,45067,22979,149,4342,1259,3083,196.1818182,539.5,8,7,1,0,0,0,1,0,0,,
311,194,2,26313,15522,379,4988,1064,3924,17.46391753,1694,29,30,,,,,0,,0,,
1,1,,476,187,1,3354,2503,851,1429,,1,2,,,,,0,,0,,
5,1,,42,26,1,3209,2963,246,1821,,2,1,,,,,0,,0,,
3,3,,103,69,3,3673,3480,193,394,,3,3,5,3,19,3.8,3,4,29,1279.372176,
16,9,,1370,480,9,,,,191.2222222,,1,2,1245,715,10372,8.330923695,2,73,10376,3502.611632,
1,,,14,,,,,,,,1,1,,,,,0,,0,,
44,32,,15237,2590,54,608,75,533,62.40625,,4,3,,,,,0,,0,,
49,31,50,138184,6381,137,2087,719,1368,65.09677419,40.36,14,15,3,1,2,0.666666667,0,1,2,1385.175289,
16,15,,21332,9174,35,2451,2451,0,221.0666667,,4,4,,,,,0,,0,,
1,,,7,,,,,,,,1,,,,,,0,,0,,
85,36,,13920,12313,96,2447,41,2488,106.0277778,,8,7,27,10,94,3.481481481,2,22,94,373.902037,
1,,,354,,,,,,,,1,,,,,,0,,0,,
1,,,26674,23,2,,,,,,1,1,,,,,0,,0,,
18,14,,1784,3269,24,4342,2225,2117,254.6428571,,6,7,,,,,0,,0,,
92,79,,70547,68273,198,2966,2632,334,34.30379747,,2,2,,,,,0,,0,,
27,10,,101945,90909,158,,,,19,,2,2,,,,,0,,0,,
27,20,,8316,1938,80,2852,2852,0,152.55,,9,10,,,,,0,,0,,
47,35,1,12017,10551,54,7379,789,6590,128.2571429,4489,4,5,1,0,0,0,0,0,0,,
86,67,,25040,21709,84,4810,2580,2230,38.04477612,,3,2,,,,,0,,0,,
183,112,,44637,4813,203,4151,2576,1575,13.65178571,,5,6,,,,,0,,0,,
14,9,,1350,1014,12,2379,958,1421,312.7777778,,1,2,,,,,0,,0,,
2556,89,22,154874,132053,449,2742,796,1946,31.38202247,126.9545455,12,12,11,1,15,1.363636364,0,7,15,15.35267361,
6,1,,40255,25544,10,,,,950,,1,2,,,,,0,,0,,
5,5,4,6496,5173,89,2972,2972,0,59.4,74.25,2,2,5,2,5,1,0,4,5,248.3398611,
3,3,,15160,14310,183,1429,1048,381,465.3333333,,2,2,,,,,0,,0,,
10,8,,1489,1115,10,2249,2162,87,31.375,,1,1,,,,,0,,0,,
4,2,,14236,176,15,,,,25.5,,1,1,,,,,3,,5,,
107,44,,48620,17136,80,1799,1173,626,36.02272727,,4,4,,,,,0,,0,,
5,3,1,29147,250,3,512,253,259,784.6666667,2354,1,1,,,,,0,,0,,
941,212,86,3549992,1055895,1133,2257,374,1883,10.66037736,26.27906977,37,37,,,,,0,,0,,
57,45,,141376,63120,147,3060,2294,766,45.97777778,,6,4,,,,,0,,0,,
,,,260,1559,,,,,,,,1,5,1,11,2.2,3,0,15,1583.898796,
19,13,,55827,43269,87,2285,1715,570,39.84615385,,1,2,,,,,0,,0,,
11,5,,1315,415,5,4567,2977,1590,263,,1,1,1,0,230,230,0,0,230,,
1,,,2,,,2129,584,1545,,,1,1,,,,,0,,0,,
8,1,,657,1152,2,3113,1711,1402,877,,1,1,,,,,0,,0,,
269,6,,5549,2157,23,3770,1122,2648,411.3333333,,1,2,1,1,1,1,0,0,1,,
58,34,15,8347,3938,73,7209,54,7263,97.32352941,220.6,4,6,1,0,1,1,0,0,1,,
58,29,,29978,16378,123,1338,715,623,33.65517241,,5,5,1,0,1,1,1,1,0,,
2,2,,1232,3492,4,2159,2042,117,156.5,,1,1,,,,,0,,0,,
44,29,,68963,48788,278,,,,155.2413793,,5,8,,,,,0,,0,,
91,49,,41549,41225,219,4773,1757,3016,71,,7,6,,,,,0,,0,,
183,,,,,,,,,,,1,,,,,,0,,0,,
46,28,12,53659,40841,298,3379,629,2750,171.1428571,532.4444444,4,5,,,,,0,,0,,
2,,,273,,,2851,2851,0,,,2,1,1,0,-1,-1,4,1,10,,
49,29,15,40040,2339,61,2481,1710,771,46.28571429,121.5,2,2,,,,,0,,0,,
26,18,5,15706,1012,33,1850,1844,6,53,190.8,4,4,,,,,0,,0,,3
2,2,5,9368,4778,10,1819,1819,0,351.5,140.6,2,2,33,9,17,0.515151515,2,19,16,2165.596863,
128,76,99,361978,73089,388,2464,5,2459,32.05263158,24.60606061,8,8,,,,,0,,0,,
5,4,,2098,1020,24,,,,69,,1,1,1,1,0,0,0,1,0,,
32,21,7,29607,1959,29,1787,1327,460,35.42857143,106.2857143,3,3,,,,,0,,0,,
47,36,15,119206,85649,83,3581,409,3172,134.3055556,322.3333333,9,8,,,,,0,,0,,
49,35,,24736,2711,60,,,,80.62857143,,4,3,5,1,21,4.2,6,1,44,3311.17985,
254,182,55,260998,124822,778,1772,888,884,2.994505495,9.909090909,13,13,,,,,0,,0,,
150,86,32,42584,51524,294,2884,621,2263,54.06976744,145.3125,7,9,,,,,0,,0,,3
4,4,17,28853,1643,46,1680,889,791,487.25,114.6470588,1,2,,,,,0,,0,,
187,41,34,171723,1530,82,1757,561,1196,50.19512195,60.52941176,2,3,,,,,0,,0,,
75,47,,1480737,4504,92,,,,84.38297872,,5,5,27,13,135,5,2,15,141,933.8301389,
205,98,32,81842,4727,249,2210,1102,1108,33.14285714,101.5,19,19,4,0,6,1.5,0,3,6,122.9622917,
75,37,21,21248,2501,90,2662,176,2486,67.32432432,118.6190476,8,7,,,,,0,,0,,
108,8,3,54596,413,14,1633,267,1366,183.75,490,1,3,1,0,13,13,0,0,13,,
42,23,9,31368,1829,54,1989,1988,1,33.86956522,86.55555556,5,3,33,18,89,2.696969697,1,25,90,109.7507755,
295,197,82,346248,124885,467,2560,31,2529,15.27918782,36.70731707,51,51,2,1,172,86,0,0,172,-9.569930556,
23,10,6,51901,2942,183,1603,870,733,71.4,119,5,6,65,24,96,1.476923077,0,48,96,289.5275694,
8,7,2,428,387,21,1036,759,277,230.5714286,807,2,2,,,,,0,,0,,
369,115,47,268145,16552,285,2637,20,2657,23.29565217,57,31,31,74,15,130,1.756756757,10,31,267,3030.608252,
13,9,3,10390,1383,18,1159,379,780,110.8888889,332.6666667,3,3,1,0,0,0,1,0,1,,
16,15,26,19146,2461,92,2834,52,2782,189.2,109.1538462,3,3,,,,,0,,0,,
917,178,42,219648,33225,655,2362,974,1388,17.61235955,74.64285714,35,35,,,,,0,,0,,
312,260,138,613343,240724,1343,2490,344,2146,10.19230769,19.20289855,26,26,6,0,2,0.333333333,5,2,0,1080.20059,
1467,809,529,3130486,2220004,2598,3049,794,2255,3.038318912,4.646502836,69,70,21,7,27,1.285714286,0,8,27,1621.248299,
10,2,1,21784,11877,24,2669,2644,25,1588,,2,1,,,,,0,,0,,
9,7,2,60538,458,9,74,74,0,13.28571429,46.5,3,3,5,1,3,0.6,1,4,3,7.28130787,
499,149,12,158993,15935,401,628,391,237,6.838926174,84.91666667,22,21,,,,,0,,0,,
53,11,1,36937,3224,21,3248,1274,1974,263.9090909,2903,4,3,,,,,0,,0,,
132,24,,9613,1930,38,4790,2884,1906,157.0833333,,8,7,1,1,18,18,2,0,34,,
10,6,,2253,2176,6,1506,1506,0,379.6666667,,4,3,,,,,0,,0,,
2041,1010,252,1416181,69344,1898,1813,173,1640,2.95049505,11.82539683,354,355,99,24,325,3.282828283,12,50,338,599.2929861,5
9,8,1,299,176,27,255,49,304,231.125,1849,2,2,2,2,4,2,1,2,4,0.993287037,
1295,648,505,1242708,374701,1951,2504,61,2565,3.822530864,4.904950495,199,199,101,70,112,1.108910891,114,73,318,1954.57412,
134,38,12,45284,1316,65,1073,1071,2,10.42105263,33,5,5,1,0,0,0,0,1,0,,
151,29,4,14864,7040,34,674,68,606,17.65517241,128,5,4,60,26,159,2.65,14,27,181,2561.708229,
93,46,,18973,1920,61,,,,46.86956522,,6,6,,,,,0,,0,,
512,225,265,917538,473177,1303,3397,962,2435,8.404444444,7.135849057,45,45,,,,,0,,0,,
232,32,4,67084,3974,115,1556,19,1575,58.59375,468.75,8,7,2,2,13,6.5,0,1,13,0.052905093,
106,73,32,37037,3883,170,4485,1765,2720,38.47945205,87.78125,4,5,1,1,0,0,0,1,0,,
233,19,,63229,48774,66,2208,2208,0,36.68421053,,5,4,,,,,0,,0,,
306,82,4,99843,22660,164,1075,31,1044,19.3902439,397.5,13,13,,,,,0,,0,,
6,3,,18872,8899,36,,,,925.6666667,,3,3,,,,,0,,0,,
775,342,8,97937,39068,525,3854,2359,1495,11.16959064,477.5,20,20,1,0,0,0,0,1,0,,
2205,528,56,928636,197907,1038,3304,404,2900,4.857954545,45.80357143,76,78,7,1,2,0.285714286,1,4,5,398.9742708,
46,17,,56428,55758,21,2263,1801,462,81.76470588,,5,5,1,1,1,1,0,0,1,,
591,330,12,174661,108610,975,2066,1859,207,4.884848485,134.3333333,28,30,,,,,0,,0,,
13720,1155,36,1734138,1128891,3432,3593,2011,1582,2.313419913,74.22222222,165,165,138,51,339,2.456521739,34,58,706,299.0210995,
473,138,2,77396,8098,281,3072,1178,1894,25,1725,12,12,,,,,1,,0,,
535,180,85,535605,286992,590,2962,98,2864,18.61666667,39.42352941,25,26,52,16,81,1.557692308,5,30,85,1500.938137,
83,44,40,32741,4077,127,1327,1026,301,32.81818182,36.1,9,9,,,,,0,,0,,
1605,209,143,1223135,1101709,818,2648,1418,1230,17.39712919,25.42657343,40,40,2,2,4,2,1,2,5,-0.011226852,
75,37,32,171295,2132,86,1849,1240,609,89.48648649,103.46875,14,14,4,0,45,11.25,9,1,227,4917.928438,
233,120,14,143509,42722,450,3038,315,2723,15.25833333,130.7857143,13,13,14,5,49,3.5,2,10,51,3255.972882,
367,229,77,240340,56604,1069,2446,892,1554,8.358078603,24.85714286,31,35,8,2,141,17.625,1,3,142,2376.413796,
335,6,,17405,17785,39,,,,368.8333333,,6,4,3,1,1,0.333333333,0,2,1,565.7800579,
289,148,40,312998,138612,749,2770,34,2736,33.83783784,125.2,40,40,,,,,0,,0,,
28,10,70,54057,7815,106,2094,759,1335,140.8,20.11428571,5,5,,,,,0,,0,,
44,21,,54503,31318,53,4455,3670,785,190.7619048,,5,7,,,,,0,,0,,
252,127,177,102049,12447,481,3357,418,2939,24.22834646,17.38418079,17,18,3,1,2,0.666666667,0,3,2,432.7312847,
318,221,173,665559,405805,574,1881,246,1635,10.21719457,13.05202312,31,31,,,,,0,,0,,
,,,0,0,,2669,1352,1317,,,,1,,,,,0,,0,,
838,76,4,54015,15528,217,1009,698,311,14.18421053,269.5,9,8,,,,,0,,0,,
1084,339,12,101247,36164,1135,2649,817,1832,11.71386431,330.9166667,31,31,,,,,0,,0,,
407,178,130,87858,22807,603,1933,933,1000,5.769662921,7.9,7,7,,,,,0,,0,,
230,112,9,133122,16172,211,1800,1035,765,11.45535714,142.5555556,15,15,20,5,32,1.6,1,13,33,1317.95434,
59,23,,7102,4654,63,3832,3074,758,57.86956522,,5,5,12,1,-9,-0.75,2,4,-7,527.8773843,
238,95,18,189131,97184,400,3198,2287,911,0.052631579,0.277777778,15,15,1,0,3,3,0,0,3,,
257,136,31,407106,13652,328,1801,657,1144,27.80147059,121.9677419,13,13,,,,,0,,0,,
41,15,7,264427,54617,305,778,594,184,190.4666667,408.1428571,6,6,2,0,2,1,0,2,2,650.6020139,
1,1,,1388,883,1,1812,1654,158,1367,,1,1,,,,,0,,0,,
38,16,10,291097,11309,57,894,461,433,62.375,99.8,6,6,,,,,0,,0,,
30,8,,593,38,9,,,,356.875,,6,6,3,2,1,0.333333333,10,1,78,1763.671065,5
86,57,,82436,52717,212,,,,62.38596491,,11,11,1,0,-1,-1,1,1,-1,,
164,113,89,84636,9034,353,2246,480,1766,27.84070796,35.34831461,12,11,,,,,1,,1,,
198,3,,808,40,3,,,,287.3333333,,2,2,,,,,0,,0,,
77,39,108,1940824,8050,266,2598,1594,1004,32.33333333,11.67592593,10,10,18,4,87,4.833333333,0,11,87,458.6892824,
977,252,67,134288,33546,499,4079,1599,2480,14.76587302,55.53731343,61,62,9,2,42,4.666666667,16,6,199,3905.735532,
4043,1879,293,160257,67710,2882,2795,1180,1615,1.1841405,7.593856655,199,196,,,,,0,,0,,
181,108,11,87846,21107,220,1771,1286,485,18.56481481,182.2727273,9,9,1,0,1,1,1,0,4,,
17,7,50,2895,1901,61,1997,1993,4,0,0,1,1,14,8,264,18.85714286,3,3,295,2829.722488,
2640,918,113,638934,89331,2010,4748,13,4761,4.662309368,37.87610619,255,257,,,,,9,,6,,
2357,650,103,137819,10732,862,2576,1104,1472,3.792307692,23.93203883,43,43,,,,,1,,1,,
328,95,33,192862,11285,218,3449,1663,1786,36.30526316,104.5151515,13,13,,,,,0,,0,,
59,29,5,40284,11683,39,815,457,358,20.44827586,118.6,3,3,,,,,6,,12,,
11,2,7,11789,3155,23,2447,2395,52,748,213.7142857,3,3,27,12,149,5.518518519,0,10,149,219.4900347,
459,47,5,59852,24517,131,2101,31,2070,44.27659574,416.2,10,10,,,,,0,,0,,
19,14,16,254710,3042,59,706,671,35,117.3571429,102.6875,2,2,,,,,0,,0,,
11,7,,1335,386,13,,,,263.2857143,,2,2,,,,,4,,6,,
97,38,3,29776,21966,109,2233,2224,9,63.78947368,808,6,6,3,0,5,1.666666667,0,1,5,852.8917708,
264,168,,19392,10241,285,4639,3908,731,10.47904192,,7,7,1,0,1,1,0,1,1,,
86,18,,22904,2746,38,,,,95.55555556,,3,3,,,,,0,,0,,
1,,,20,,,,,,,,1,,1,0,1,1,0,1,1,,
1007,108,68,139081,5663,361,2162,302,1860,26.03703704,41.35294118,22,22,9,5,297,33,7,3,456,-7.377476852,
118,18,,68836,1299,33,3312,1562,1750,185.3888889,,8,8,,,,,5,,687,,
926,57,25,88498,9602,148,2592,836,1756,30.57894737,69.72,9,8,,,,,2,,5,,
558,137,30,50329,18392,385,2441,1962,479,12.59854015,57.53333333,25,24,,,,,22,,29,,
7,5,,1101,204,10,2016,1879,137,109,,4,4,19,6,19,1,2,17,27,141.4266204,
335,128,61,191490,33987,528,2844,15,2829,22.1015625,46.37704918,23,26,1,0,0,0,0,1,0,,
813,111,11,38458,38180,227,4665,2030,2635,34.98198198,353,14,15,3,2,4,1.333333333,0,2,4,1446.228704,
110,42,1,3835,392,48,69,69,0,13.26190476,557,4,4,1,1,0,0,3,1,0,,3
62,43,14,85281,9639,173,1785,942,843,25.69767442,78.92857143,6,6,7,2,4,0.571428571,0,5,4,464.8867708,
6,,,128,,,,,,,,1,,,,,,0,,0,,
294,60,,48871,30046,86,1584,60,1524,25.08333333,,12,13,,,,,0,,0,,
4920,819,10,7897273,861662,3330,5151,49,5102,6.757020757,553.4,248,246,2,0,5,2.5,2,1,10,886.1147685,
97,70,,46108,27875,187,2452,1927,525,7.485714286,,3,3,,,,,0,,0,,
103,68,76,116949,9026,207,2123,238,1885,28.70588235,25.68421053,7,7,,,,,0,,0,,
85,64,146,201850,38433,383,768,28,740,13.109375,5.746575342,9,9,,,,,0,,0,,
3,3,3,435,40,5,1901,1064,837,712.3333333,712.3333333,3,3,2,1,0,0,0,2,0,504.1865625,
118,7,13,67267,5470,37,3490,2177,1313,172,92.61538462,2,2,,,,,0,,0,,
,1,,31875,4,1,,,,448,,,1,,,,,0,,0,,
49,45,,34653,20093,90,2750,2333,417,25.06666667,,3,3,,,,,0,,0,,
48,35,36,111624,30247,101,2032,805,1227,42.71428571,41.52777778,4,4,,,,,0,,0,,
32,,,3861,,,,,,,,1,,,,,,0,,0,,
126,81,15,29405,18702,129,466,186,280,15.61728395,84.33333333,9,9,,,,,0,,0,,
51,17,5,103480,1590,38,3309,43,3266,195.5882353,665,9,10,,,,,0,,0,,
6,3,,66694,19,4,,,,845,,5,5,1,0,0,0,0,1,0,,
330,109,27,718927,154486,559,2307,1204,1103,18.44036697,74.44444444,17,17,,,,,0,,0,,
